image,gt_class_id,gt_class_name,gt_component_id,gt_area_px,inclusion_coverage,correct_class_coverage,dominant_pred_class_id,dominant_pred_class_name,dominant_ratio,correct_class_ratio,fragment_class_count,fragment_classes,matched_pred_component_id,matched_intersection_px,matched_pred_area_px,purity
0506tin1_1_32_crop_02.jpg,5,TINB/TINC,2,1385,0.2332129963898917,0.2332129963898917,5,TINB/TINC,1.0,1.0,1,TINB/TINC,2,323,402,0.8034825870646766
0506tin1_1_32_crop_02.jpg,5,TINB/TINC,3,1279,0.44566067240031276,0.44566067240031276,5,TINB/TINC,1.0,1.0,1,TINB/TINC,4,538,649,0.8289676425269645
0506tin1_1_33_crop_02.jpg,5,TINB/TINC,1,276,0.6268115942028986,0.6268115942028986,5,TINB/TINC,1.0,1.0,1,TINB/TINC,1,173,185,0.9351351351351351
0506tin1_1_33_crop_02.jpg,5,TINB/TINC,2,960,0.8447916666666667,0.8447916666666667,5,TINB/TINC,1.0,1.0,1,TINB/TINC,2,811,1009,0.8037661050545094
0506tin1_1_33_crop_02.jpg,6,TIND,1,96,0.6041666666666666,0.6041666666666666,6,TIND,1.0,1.0,1,TIND,4,58,58,1.0
0506tin1_1_35_crop_01.jpg,5,TINB/TINC,1,854,0.8583138173302107,0.8583138173302107,5,TINB/TINC,1.0,1.0,1,TINB/TINC,2,733,777,0.9433719433719434
0506tin1_1_35_crop_01.jpg,5,TINB/TINC,2,315,0.14603174603174604,0.14603174603174604,5,TINB/TINC,1.0,1.0,1,TINB/TINC,3,46,46,1.0
0506tin1_1_35_crop_01.jpg,5,TINB/TINC,3,237,0.7763713080168776,0.7763713080168776,5,TINB/TINC,1.0,1.0,1,TINB/TINC,5,184,219,0.8401826484018264
0506tin1_1_35_crop_01.jpg,5,TINB/TINC,4,265,0.6566037735849056,0.6566037735849056,5,TINB/TINC,1.0,1.0,1,TINB/TINC,9,174,197,0.883248730964467
0506tin1_1_35_crop_01.jpg,5,TINB/TINC,5,687,0.8617176128093159,0.8617176128093159,5,TINB/TINC,1.0,1.0,1,TINB/TINC,10,592,732,0.8087431693989071
0506tin1_1_35_crop_01.jpg,5,TINB/TINC,6,213,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0506tin1_1_35_crop_01.jpg,5,TINB/TINC,7,403,0.8684863523573201,0.8684863523573201,5,TINB/TINC,1.0,1.0,1,TINB/TINC,11,350,431,0.8120649651972158
0506tin1_1_35_crop_01.jpg,6,TIND,1,90,0.8111111111111111,0.8111111111111111,6,TIND,1.0,1.0,1,TIND,4,73,83,0.8795180722891566
0506tin1_1_35_crop_01.jpg,6,TIND,2,83,0.8313253012048193,0.8313253012048193,6,TIND,1.0,1.0,1,TIND,12,69,74,0.9324324324324325
0506tin1_1_37_crop_01.jpg,5,TINB/TINC,1,314,0.8821656050955414,0.8821656050955414,5,TINB/TINC,1.0,1.0,1,TINB/TINC,3,277,368,0.7527173913043478
0506tin1_1_37_crop_01.jpg,5,TINB/TINC,2,308,0.5422077922077922,0.5422077922077922,5,TINB/TINC,1.0,1.0,1,TINB/TINC,5,103,141,0.7304964539007093
0506tin1_1_37_crop_01.jpg,6,TIND,1,110,0.9454545454545454,0.0,5,TINB/TINC,1.0,0.0,1,TINB/TINC,1,104,580,0.1793103448275862
0506tin1_1_37_crop_01.jpg,6,TIND,2,157,0.9299363057324841,0.0,5,TINB/TINC,1.0,0.0,1,TINB/TINC,1,146,580,0.2517241379310345
0506tin1_1_37_crop_01.jpg,6,TIND,3,190,0.7315789473684211,0.7315789473684211,6,TIND,1.0,1.0,1,TIND,4,139,221,0.6289592760180995
0506tin1_1_37_crop_01.jpg,6,TIND,4,51,0.7058823529411765,0.7058823529411765,6,TIND,1.0,1.0,1,TIND,4,36,221,0.16289592760180996
0506tin1_1_39_crop_01.jpg,6,TIND,1,72,0.8472222222222222,0.8472222222222222,6,TIND,1.0,1.0,1,TIND,1,61,78,0.782051282051282
0506tin1_1_39_crop_01.jpg,6,TIND,2,37,0.8648648648648649,0.8648648648648649,6,TIND,1.0,1.0,1,TIND,3,32,36,0.8888888888888888
0506tin1_1_39_crop_01.jpg,6,TIND,3,75,0.7333333333333333,0.7333333333333333,6,TIND,1.0,1.0,1,TIND,5,55,60,0.9166666666666666
0506tin1_1_39_crop_01.jpg,6,TIND,4,45,0.8888888888888888,0.8888888888888888,6,TIND,1.0,1.0,1,TIND,6,40,63,0.6349206349206349
0506tin1_1_39_crop_01.jpg,6,TIND,5,85,0.8470588235294118,0.8470588235294118,6,TIND,1.0,1.0,1,TIND,9,72,83,0.8674698795180723
0506tin1_1_40_crop_01.jpg,5,TINB/TINC,1,536,0.8731343283582089,0.8731343283582089,5,TINB/TINC,1.0,1.0,1,TINB/TINC,3,468,632,0.740506329113924
0506tin1_1_40_crop_01.jpg,6,TIND,1,96,0.8958333333333334,0.0,5,TINB/TINC,1.0,0.0,1,TINB/TINC,1,86,119,0.7226890756302521
0506tin1_1_40_crop_01.jpg,6,TIND,2,109,0.9357798165137615,0.7981651376146789,6,TIND,0.8529411764705882,0.8529411764705882,2,TINB/TINC|TIND,2,102,179,0.5698324022346368
0506tin1_1_40_crop_01.jpg,6,TIND,3,281,0.9857651245551602,0.9857651245551602,6,TIND,1.0,1.0,1,TIND,4,277,347,0.7982708933717579
0506tin1_1_40_crop_01.jpg,6,TIND,4,44,0.6818181818181818,0.6818181818181818,6,TIND,1.0,1.0,1,TIND,5,30,33,0.9090909090909091
0506tin1_1_40_crop_01.jpg,6,TIND,5,59,0.6949152542372882,0.6949152542372882,6,TIND,1.0,1.0,1,TIND,6,41,47,0.8723404255319149
0506tin1_1_40_crop_01.jpg,6,TIND,6,136,0.7279411764705882,0.7279411764705882,6,TIND,1.0,1.0,1,TIND,7,99,119,0.8319327731092437
0506tin1_1_40_crop_01.jpg,6,TIND,7,26,0.8076923076923077,0.8076923076923077,6,TIND,1.0,1.0,1,TIND,8,21,22,0.9545454545454546
0506tin1_1_40_crop_01.jpg,6,TIND,8,172,0.9302325581395349,0.9302325581395349,6,TIND,1.0,1.0,1,TIND,9,160,204,0.7843137254901961
0506tin1_1_40_crop_01.jpg,6,TIND,9,101,0.8415841584158416,0.8415841584158416,6,TIND,1.0,1.0,1,TIND,10,85,107,0.794392523364486
0506tin1_1_40_crop_01.jpg,6,TIND,10,90,0.8666666666666667,0.8666666666666667,6,TIND,1.0,1.0,1,TIND,11,78,86,0.9069767441860465
0506tin1_1_40_crop_01.jpg,6,TIND,11,100,0.71,0.71,6,TIND,1.0,1.0,1,TIND,12,71,83,0.8554216867469879
0506tin1_1_45_crop_01.jpg,4,D,1,49,0.42857142857142855,0.42857142857142855,4,D,1.0,1.0,1,D,1,21,21,1.0
0506tin1_1_45_crop_01.jpg,4,D,2,49,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0506tin1_1_45_crop_01.jpg,6,TIND,1,68,0.6470588235294118,0.6470588235294118,6,TIND,1.0,1.0,1,TIND,4,44,54,0.8148148148148148
0506tin1_1_45_crop_01.jpg,6,TIND,2,107,0.8037383177570093,0.8037383177570093,6,TIND,1.0,1.0,1,TIND,5,86,115,0.7478260869565218
0506tin1_1_46_crop_02.jpg,5,TINB/TINC,1,1011,0.712166172106825,0.712166172106825,5,TINB/TINC,1.0,1.0,1,TINB/TINC,3,610,778,0.7840616966580977
0506tin1_1_46_crop_02.jpg,6,TIND,1,339,0.9616519174041298,0.9616519174041298,6,TIND,1.0,1.0,1,TIND,1,326,366,0.8907103825136612
0506tin1_1_46_crop_02.jpg,6,TIND,2,65,0.38461538461538464,0.38461538461538464,6,TIND,1.0,1.0,1,TIND,5,25,32,0.78125
0506tin1_1_46_crop_02.jpg,6,TIND,3,131,0.7022900763358778,0.7022900763358778,6,TIND,1.0,1.0,1,TIND,6,92,107,0.8598130841121495
0506tin1_1_47_crop_03.jpg,6,TIND,1,65,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0506tin1_1_49_crop_00.jpg,5,TINB/TINC,1,1046,0.6328871892925431,0.6328871892925431,5,TINB/TINC,1.0,1.0,1,TINB/TINC,14,662,900,0.7355555555555555
0506tin1_1_49_crop_00.jpg,5,TINB/TINC,2,425,0.6211764705882353,0.47058823529411764,5,TINB/TINC,0.7575757575757576,0.7575757575757576,2,TINB/TINC|TIND,13,264,268,0.9850746268656716
0506tin1_1_49_crop_00.jpg,5,TINB/TINC,3,225,0.24444444444444444,0.0,6,TIND,1.0,0.0,1,TIND,26,55,61,0.9016393442622951
0506tin1_1_49_crop_00.jpg,6,TIND,1,135,0.9851851851851852,0.9851851851851852,6,TIND,1.0,1.0,1,TIND,1,133,182,0.7307692307692307
0506tin1_1_49_crop_00.jpg,6,TIND,2,93,0.967741935483871,0.967741935483871,6,TIND,1.0,1.0,1,TIND,3,90,108,0.8333333333333334
0506tin1_1_49_crop_00.jpg,6,TIND,3,176,0.9715909090909091,0.9715909090909091,6,TIND,1.0,1.0,1,TIND,4,171,258,0.6627906976744186
0506tin1_1_49_crop_00.jpg,6,TIND,4,31,0.8064516129032258,0.8064516129032258,6,TIND,1.0,1.0,1,TIND,5,25,46,0.5434782608695652
0506tin1_1_49_crop_00.jpg,6,TIND,5,217,0.8341013824884793,0.8341013824884793,6,TIND,1.0,1.0,1,TIND,6,181,193,0.9378238341968912
0506tin1_1_49_crop_00.jpg,6,TIND,6,182,0.7307692307692307,0.7307692307692307,6,TIND,1.0,1.0,1,TIND,7,133,140,0.95
0506tin1_1_49_crop_00.jpg,6,TIND,7,58,0.9482758620689655,0.9482758620689655,6,TIND,1.0,1.0,1,TIND,8,55,73,0.7534246575342466
0506tin1_1_49_crop_00.jpg,6,TIND,8,126,0.9682539682539683,0.9682539682539683,6,TIND,1.0,1.0,1,TIND,10,122,151,0.8079470198675497
0506tin1_1_49_crop_00.jpg,6,TIND,9,112,0.625,0.625,6,TIND,1.0,1.0,1,TIND,11,70,89,0.7865168539325843
0506tin1_1_49_crop_00.jpg,6,TIND,10,77,0.9090909090909091,0.9090909090909091,6,TIND,1.0,1.0,1,TIND,12,70,91,0.7692307692307693
0506tin1_1_49_crop_00.jpg,6,TIND,11,55,0.8545454545454545,0.8545454545454545,6,TIND,1.0,1.0,1,TIND,15,47,80,0.5875
0506tin1_1_49_crop_00.jpg,6,TIND,12,182,0.9010989010989011,0.9010989010989011,6,TIND,1.0,1.0,1,TIND,16,164,216,0.7592592592592593
0506tin1_1_49_crop_00.jpg,6,TIND,13,109,0.8256880733944955,0.8256880733944955,6,TIND,1.0,1.0,1,TIND,17,90,108,0.8333333333333334
0506tin1_1_49_crop_00.jpg,6,TIND,14,71,0.8028169014084507,0.8028169014084507,6,TIND,1.0,1.0,1,TIND,18,57,64,0.890625
0506tin1_1_49_crop_00.jpg,6,TIND,15,176,0.7613636363636364,0.7613636363636364,6,TIND,1.0,1.0,1,TIND,19,134,146,0.9178082191780822
0506tin1_1_49_crop_00.jpg,6,TIND,16,171,0.8362573099415205,0.8362573099415205,6,TIND,1.0,1.0,1,TIND,20,143,156,0.9166666666666666
0506tin1_1_49_crop_00.jpg,6,TIND,17,114,0.8596491228070176,0.8596491228070176,6,TIND,1.0,1.0,1,TIND,21,98,120,0.8166666666666667
0506tin1_1_49_crop_00.jpg,6,TIND,18,128,0.7109375,0.7109375,6,TIND,1.0,1.0,1,TIND,24,91,97,0.9381443298969072
0506tin1_1_49_crop_00.jpg,6,TIND,19,215,0.8325581395348837,0.8325581395348837,6,TIND,1.0,1.0,1,TIND,25,179,226,0.7920353982300885
0506tin1_1_49_crop_00.jpg,6,TIND,20,144,0.4930555555555556,0.4930555555555556,6,TIND,1.0,1.0,1,TIND,27,71,81,0.8765432098765432
0506tin1_1_49_crop_00.jpg,6,TIND,21,198,0.8787878787878788,0.8787878787878788,6,TIND,1.0,1.0,1,TIND,28,174,183,0.9508196721311475
0506tin1_1_50_crop_01.jpg,6,TIND,1,29,0.9655172413793104,0.9655172413793104,6,TIND,1.0,1.0,1,TIND,1,28,46,0.6086956521739131
0506tin1_1_50_crop_01.jpg,6,TIND,2,16,1.0,0.0,5,TINB/TINC,1.0,0.0,1,TINB/TINC,2,16,196,0.08163265306122448
0506tin1_1_50_crop_01.jpg,6,TIND,3,20,0.85,0.0,5,TINB/TINC,1.0,0.0,1,TINB/TINC,2,17,196,0.08673469387755102
0506tin1_1_50_crop_01.jpg,6,TIND,4,109,0.908256880733945,0.908256880733945,6,TIND,1.0,1.0,1,TIND,3,99,119,0.8319327731092437
0506tin1_1_50_crop_03.jpg,4,D,1,29,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0506tin1_1_50_crop_03.jpg,6,TIND,1,58,0.46551724137931033,0.46551724137931033,6,TIND,1.0,1.0,1,TIND,1,27,36,0.75
0506tin1_1_50_crop_03.jpg,6,TIND,2,132,0.8409090909090909,0.8409090909090909,6,TIND,1.0,1.0,1,TIND,2,111,136,0.8161764705882353
0506tin1_1_55_crop_02.jpg,5,TINB/TINC,1,796,0.5515075376884422,0.5037688442211056,5,TINB/TINC,0.9134396355353075,0.9134396355353075,2,TINB/TINC|TIND,4,396,429,0.9230769230769231
0506tin1_1_55_crop_02.jpg,5,TINB/TINC,2,212,0.3584905660377358,0.3584905660377358,5,TINB/TINC,1.0,1.0,1,TINB/TINC,7,76,76,1.0
0506tin1_1_55_crop_02.jpg,6,TIND,1,51,0.49019607843137253,0.49019607843137253,6,TIND,1.0,1.0,1,TIND,5,25,31,0.8064516129032258
0506tin1_1_55_crop_02.jpg,6,TIND,2,51,0.5686274509803921,0.5686274509803921,6,TIND,1.0,1.0,1,TIND,6,29,30,0.9666666666666667
0506tin1_1_55_crop_02.jpg,6,TIND,3,44,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0506tin1_1_55_crop_02.jpg,6,TIND,4,170,0.7411764705882353,0.7411764705882353,6,TIND,1.0,1.0,1,TIND,9,126,141,0.8936170212765957
0506tin1_1_56_crop_02.jpg,6,TIND,1,141,0.851063829787234,0.851063829787234,6,TIND,1.0,1.0,1,TIND,1,120,131,0.916030534351145
0506tin1_1_56_crop_02.jpg,6,TIND,2,131,0.8473282442748091,0.8473282442748091,6,TIND,1.0,1.0,1,TIND,2,111,130,0.8538461538461538
0506tin1_1_58_crop_00.jpg,5,TINB/TINC,1,874,0.15102974828375287,0.018306636155606407,6,TIND,0.8787878787878788,0.12121212121212122,2,TINB/TINC|TIND,2,116,116,1.0
0506tin1_1_58_crop_00.jpg,5,TINB/TINC,2,1040,0.3730769230769231,0.3730769230769231,5,TINB/TINC,1.0,1.0,1,TINB/TINC,3,388,424,0.9150943396226415
0506tin1_1_58_crop_00.jpg,5,TINB/TINC,3,701,0.7275320970042796,0.7275320970042796,5,TINB/TINC,1.0,1.0,1,TINB/TINC,6,510,596,0.8557046979865772
0506tin1_1_58_crop_00.jpg,6,TIND,1,61,0.8524590163934426,0.8524590163934426,6,TIND,1.0,1.0,1,TIND,4,52,72,0.7222222222222222
0506tin1_1_58_crop_00.jpg,6,TIND,2,47,0.9148936170212766,0.9148936170212766,6,TIND,1.0,1.0,1,TIND,8,43,68,0.6323529411764706
0506tin1_1_58_crop_00.jpg,6,TIND,3,62,0.9838709677419355,0.3064516129032258,5,TINB/TINC,0.6885245901639344,0.3114754098360656,2,TINB/TINC|TIND,10,61,105,0.580952380952381
0506tin1_1_62_crop_02.jpg,6,TIND,1,95,0.8105263157894737,0.8105263157894737,6,TIND,1.0,1.0,1,TIND,3,77,89,0.8651685393258427
0506tin1_1_64_crop_01.jpg,5,TINB/TINC,1,682,0.8988269794721407,0.8988269794721407,5,TINB/TINC,1.0,1.0,1,TINB/TINC,2,613,687,0.8922852983988355
0506tin1_1_64_crop_01.jpg,6,TIND,1,42,0.7857142857142857,0.7857142857142857,6,TIND,1.0,1.0,1,TIND,1,33,47,0.7021276595744681
0506tin1_1_64_crop_01.jpg,6,TIND,2,153,0.7973856209150327,0.7973856209150327,6,TIND,1.0,1.0,1,TIND,4,122,136,0.8970588235294118
0506tin1_1_65_crop_01.jpg,5,TINB/TINC,1,629,0.26073131955484896,0.26073131955484896,5,TINB/TINC,1.0,1.0,1,TINB/TINC,2,132,155,0.8516129032258064
0506tin1_1_65_crop_01.jpg,6,TIND,1,45,0.4,0.4,6,TIND,1.0,1.0,1,TIND,3,18,18,1.0
0506tin1_1_65_crop_01.jpg,6,TIND,2,152,0.8289473684210527,0.8289473684210527,6,TIND,1.0,1.0,1,TIND,4,126,148,0.8513513513513513
0506tin1_1_65_crop_01.jpg,6,TIND,3,73,0.8356164383561644,0.8356164383561644,6,TIND,1.0,1.0,1,TIND,5,61,82,0.7439024390243902
0506tin1_1_65_crop_01.jpg,6,TIND,4,78,0.8717948717948718,0.8717948717948718,6,TIND,1.0,1.0,1,TIND,6,68,113,0.6017699115044248
0506tin1_1_65_crop_01.jpg,6,TIND,5,186,0.9516129032258065,0.9516129032258065,6,TIND,1.0,1.0,1,TIND,7,177,201,0.8805970149253731
0506tin1_1_65_crop_01.jpg,6,TIND,6,191,0.9895287958115183,0.9895287958115183,6,TIND,1.0,1.0,1,TIND,8,189,244,0.7745901639344263
0506tin1_1_68_crop_01.jpg,6,TIND,1,93,0.978494623655914,0.978494623655914,6,TIND,1.0,1.0,1,TIND,1,91,148,0.6148648648648649
0506tin1_1_69_crop_02.jpg,4,D,1,113,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0506tin1_1_69_crop_02.jpg,6,TIND,1,81,1.0,0.0,5,TINB/TINC,1.0,0.0,1,TINB/TINC,1,81,530,0.15283018867924528
0506tin1_1_69_crop_02.jpg,6,TIND,2,66,0.9090909090909091,0.9090909090909091,6,TIND,1.0,1.0,1,TIND,2,60,78,0.7692307692307693
0506tin1_1_69_crop_02.jpg,6,TIND,3,118,0.8220338983050848,0.8220338983050848,6,TIND,1.0,1.0,1,TIND,3,97,103,0.941747572815534
0506tin1_1_71_crop_01.jpg,6,TIND,1,91,0.7912087912087912,0.7912087912087912,6,TIND,1.0,1.0,1,TIND,2,72,125,0.576
0506tin1_1_71_crop_01.jpg,6,TIND,2,105,0.8571428571428571,0.8571428571428571,6,TIND,1.0,1.0,1,TIND,3,90,97,0.9278350515463918
0506tin1_1_71_crop_01.jpg,6,TIND,3,31,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0506tin1_1_71_crop_01.jpg,6,TIND,4,45,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0506tin1_1_71_crop_01.jpg,6,TIND,5,149,0.6442953020134228,0.6442953020134228,6,TIND,1.0,1.0,1,TIND,4,96,96,1.0
0506tin2_01-03_crop_01.jpg,5,TINB/TINC,1,6783,0.7561550936163939,0.7561550936163939,5,TINB/TINC,1.0,1.0,1,TINB/TINC,1,5129,5611,0.9140973088576011
0506tin2_01-03_crop_01.jpg,6,TIND,1,163,0.9263803680981595,0.0,5,TINB/TINC,1.0,0.0,1,TINB/TINC,3,151,677,0.22304283604135894
0506tin2_01-10_crop_00.jpg,5,TINB/TINC,1,848,0.3856132075471698,0.0047169811320754715,6,TIND,0.9877675840978594,0.012232415902140673,1,TIND,2,137,137,1.0
0506tin2_01-10_crop_00.jpg,5,TINB/TINC,2,1591,0.5204274041483343,0.3771213073538655,5,TINB/TINC,0.7246376811594203,0.7246376811594203,2,TINB/TINC|TIND,5,719,769,0.9349804941482445
0506tin2_01-10_crop_00.jpg,5,TINB/TINC,3,437,0.3112128146453089,0.0,6,TIND,1.0,0.0,1,TIND,9,108,108,1.0
0506tin2_01-10_crop_00.jpg,5,TINB/TINC,4,408,0.18872549019607843,0.18872549019607843,5,TINB/TINC,1.0,1.0,1,TINB/TINC,11,77,77,1.0
0506tin2_01-10_crop_00.jpg,6,TIND,1,154,0.935064935064935,0.935064935064935,6,TIND,1.0,1.0,1,TIND,4,144,146,0.9863013698630136
0506tin2_01-10_crop_00.jpg,6,TIND,2,50,0.76,0.76,6,TIND,1.0,1.0,1,TIND,10,38,40,0.95
0506tin2_01-10_crop_00.jpg,6,TIND,3,36,0.8611111111111112,0.8611111111111112,6,TIND,1.0,1.0,1,TIND,12,31,51,0.6078431372549019
0506tin2_01-10_crop_00.jpg,6,TIND,4,138,0.9202898550724637,0.9202898550724637,6,TIND,1.0,1.0,1,TIND,13,127,138,0.9202898550724637
0506tin2_01-10_crop_00.jpg,6,TIND,5,57,0.8771929824561403,0.8771929824561403,6,TIND,1.0,1.0,1,TIND,15,50,62,0.8064516129032258
0506tin2_01-10_crop_00.jpg,6,TIND,6,59,0.9830508474576272,0.9830508474576272,6,TIND,1.0,1.0,1,TIND,16,58,80,0.725
0506tin2_01-10_crop_00.jpg,6,TIND,7,54,1.0,1.0,6,TIND,1.0,1.0,1,TIND,17,54,77,0.7012987012987013
0506tin2_01-10_crop_00.jpg,6,TIND,8,201,0.9253731343283582,0.0,5,TINB/TINC,1.0,0.0,1,TINB/TINC,19,186,341,0.5454545454545454
0506tin2_01-10_crop_00.jpg,6,TIND,9,118,0.8305084745762712,0.8305084745762712,6,TIND,1.0,1.0,1,TIND,20,98,135,0.725925925925926
0506tin2_01-10_crop_00.jpg,6,TIND,10,64,0.8125,0.8125,6,TIND,1.0,1.0,1,TIND,21,52,110,0.4727272727272727
0506tin2_01-10_crop_00.jpg,6,TIND,11,42,0.7619047619047619,0.7619047619047619,6,TIND,1.0,1.0,1,TIND,21,32,110,0.2909090909090909
0506tin2_01-15_crop_01.jpg,6,TIND,1,289,0.740484429065744,0.740484429065744,6,TIND,1.0,1.0,1,TIND,1,214,229,0.9344978165938864
0506tin2_01-16_crop_00.jpg,5,TINB/TINC,1,2031,0.013293943870014771,0.002461841457410143,6,TIND,0.8148148148148148,0.18518518518518517,2,TINB/TINC|TIND,11,22,22,1.0
0506tin2_01-16_crop_00.jpg,5,TINB/TINC,2,859,0.8114086146682189,0.8114086146682189,5,TINB/TINC,1.0,1.0,1,TINB/TINC,10,697,752,0.9268617021276596
0506tin2_01-16_crop_00.jpg,5,TINB/TINC,3,573,0.8027923211169284,0.8027923211169284,5,TINB/TINC,1.0,1.0,1,TINB/TINC,12,460,474,0.9704641350210971
0506tin2_01-16_crop_00.jpg,6,TIND,1,166,0.9036144578313253,0.9036144578313253,6,TIND,1.0,1.0,1,TIND,1,150,169,0.8875739644970414
0506tin2_01-16_crop_00.jpg,6,TIND,2,91,0.8351648351648352,0.8351648351648352,6,TIND,1.0,1.0,1,TIND,2,76,82,0.926829268292683
0506tin2_01-16_crop_00.jpg,6,TIND,3,83,0.7951807228915663,0.7951807228915663,6,TIND,1.0,1.0,1,TIND,3,66,88,0.75
0506tin2_01-16_crop_00.jpg,6,TIND,4,79,0.45569620253164556,0.45569620253164556,6,TIND,1.0,1.0,1,TIND,4,36,36,1.0
0506tin2_01-16_crop_00.jpg,6,TIND,5,216,0.9583333333333334,0.9583333333333334,6,TIND,1.0,1.0,1,TIND,5,207,249,0.8313253012048193
0506tin2_01-16_crop_00.jpg,6,TIND,6,56,0.35714285714285715,0.35714285714285715,6,TIND,1.0,1.0,1,TIND,6,20,20,1.0
0506tin2_01-16_crop_00.jpg,6,TIND,7,44,0.8863636363636364,0.8863636363636364,6,TIND,1.0,1.0,1,TIND,8,39,65,0.6
0506tin2_01-16_crop_00.jpg,6,TIND,8,315,0.946031746031746,0.946031746031746,6,TIND,1.0,1.0,1,TIND,9,298,342,0.8713450292397661
0506tin2_01-16_crop_00.jpg,6,TIND,9,276,0.9963768115942029,0.9963768115942029,6,TIND,1.0,1.0,1,TIND,13,275,385,0.7142857142857143
0506tin2_01-16_crop_00.jpg,6,TIND,10,155,0.8258064516129032,0.6516129032258065,6,TIND,0.7890625,0.7890625,2,TINB/TINC|TIND,14,128,337,0.3798219584569733
0506tin2_01-16_crop_00.jpg,6,TIND,11,67,0.746268656716418,0.746268656716418,6,TIND,1.0,1.0,1,TIND,16,50,208,0.2403846153846154
0506tin2_01-16_crop_00.jpg,6,TIND,12,132,0.803030303030303,0.803030303030303,6,TIND,1.0,1.0,1,TIND,16,106,208,0.5096153846153846
